ra dec P dP A T0 V I J H K Jsigma Hsigma Ksigma quality T2mass
87.166167 -69.959472 2.5040835 3.1e-06 0.582 6000.49478 16.349 15.66 13.942 13.547 13.445 0.026 0.027 0.029 AAA 2451926.6925
87.166167 -69.959472 2.5301219 3.1e-06 0.575 6001.17064 16.258 15.58 13.942 13.547 13.445 0.026 0.027 0.029 AAA 2451926.6925
87.166167 -69.959472 5.6990471 3.54e-05 0.235 6003.72079 15.549 14.693 13.942 13.547 13.445 0.026 0.027 0.029 AAA 2451926.6925
87.166167 -69.959472 2.4418133 6.2e-06 0.62 6001.52416 16.219 15.565 13.942 13.547 13.445 0.026 0.027 0.029 AAA 2451926.6925
87.166167 -69.959472 2.6543005 3.7e-06 0.356 6002.54646 16.34 15.559 13.942 13.547 13.445 0.026 0.027 0.029 AAA 2451926.6925
87.166167 -69.959472 1.1347922 1.4e-06 0.319 6000.82999 17.383 16.731 13.942 13.547 13.445 0.026 0.027 0.029 AAA 2451926.6925
87.166167 -69.959472 3.4960517 5.04e-05 0.351 6000.36541 16.103 15.332 13.942 13.547 13.445 0.026 0.027 0.029 AAA 2451926.6925
87.166167 -69.959472 1.6419084 1.4e-06 0.474 6000.48707 17.273 16.419 13.942 13.547 13.445 0.026 0.027 0.029 AAA 2451926.6925
87.166167 -69.959472 2.8739571 3.6e-06 0.525 6002.11914 16.219 15.496 13.942 13.547 13.445 0.026 0.027 0.029 AAA 2451926.6925
87.166167 -69.959472 3.6475578 4.3e-06 0.622 6000.52627 15.643 14.979 13.942 13.547 13.445 0.026 0.027 0.029 AAA 2451926.6925
87.166167 -69.959472 3.7806114 5.6e-06 0.548 6003.37344 15.949 15.208 13.942 13.547 13.445 0.026 0.027 0.029 AAA 2451926.6925
87.166167 -69.959472 3.387877 5.6e-06 0.368 6001.51028 16.108 15.356 13.942 13.547 13.445 0.026 0.027 0.029 AAA 2451926.6925
87.166167 -69.959472 3.355746 6.3e-06 0.507 6000.63024 -99.99 15.529 13.942 13.547 13.445 0.026 0.027 0.029 AAA 2451926.6925
87.166167 -69.959472 1.7162397 9.2e-06 0.427 6000.71308 -99.99 16.277 13.942 13.547 13.445 0.026 0.027 0.029 AAA 2451926.6925
85.568292 -67.464889 3.3851959 1.11e-05 0.263 6001.63539 16.341 15.489 14.903 14.587 14.42 0.032 0.032 0.04 AAA 2451892.7697
85.568292 -67.464889 5.3041163 1.18e-05 0.495 6001.19703 15.953 15.013 14.903 14.587 14.42 0.032 0.032 0.04 AAA 2451892.7697
85.568292 -67.464889 4.3648307 1.24e-05 0.43 6000.62858 17.558 16.218 14.903 14.587 14.42 0.032 0.032 0.04 AAA 2451892.7697
85.568292 -67.464889 2.8941777 4.3e-06 0.398 6000.20586 16.297 15.534 14.903 14.587 14.42 0.032 0.032 0.04 AAA 2451892.7697
86.210708 -67.494611 6.2700807 3.77e-05 0.198 6003.9941 15.787 14.825 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
85.568292 -67.464889 6.3498966 3.75e-05 0.513 6004.95819 15.415 14.53 14.903 14.587 14.42 0.032 0.032 0.04 AAA 2451892.7697
85.568292 -67.464889 3.4936255 7.6e-06 0.504 6001.34057 17.196 16.056 14.903 14.587 14.42 0.032 0.032 0.04 AAA 2451892.7697
85.568292 -67.464889 2.8975322 5.6e-06 0.354 6001.12676 17.038 15.969 14.903 14.587 14.42 0.032 0.032 0.04 AAA 2451892.7697
86.210708 -67.494611 2.4206845 2.5e-06 0.554 6000.22108 16.686 15.865 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
85.568292 -67.464889 4.3209395 1.64e-05 0.268 6003.28486 16.082 15.176 14.903 14.587 14.42 0.032 0.032 0.04 AAA 2451892.7697
85.568292 -67.464889 5.3222387 2.44e-05 0.349 6004.70071 15.456 14.687 14.903 14.587 14.42 0.032 0.032 0.04 AAA 2451892.7697
86.210708 -67.494611 4.7942543 1.47e-05 0.365 6001.35735 16.221 15.215 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
85.568292 -67.464889 4.3560642 4e-06 0.609 6001.89785 15.517 14.815 14.903 14.587 14.42 0.032 0.032 0.04 AAA 2451892.7697
86.210708 -67.494611 7.3233489 6.87e-05 0.137 6000.73333 15.662 14.732 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
85.568292 -67.464889 11.2389845 0.0001945 0.119 6002.8284 14.29 13.487 14.903 14.587 14.42 0.032 0.032 0.04 AAA 2451892.7697
86.210708 -67.494611 3.34595 5.3e-06 0.399 6002.74053 -99.99 15.463 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
85.568292 -67.464889 11.4464069 0.0001467 0.587 6001.46789 14.521 13.678 14.903 14.587 14.42 0.032 0.032 0.04 AAA 2451892.7697
86.210708 -67.494611 6.6068819 1.83e-05 0.522 6000.29533 15.765 14.716 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
86.210708 -67.494611 4.1330379 1.42e-05 0.237 6003.07791 15.973 15.124 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
85.568292 -67.464889 4.3704932 1.01e-05 0.51 6003.17783 16.154 15.227 14.903 14.587 14.42 0.032 0.032 0.04 AAA 2451892.7697
86.210708 -67.494611 20.3183438 0.0002312 0.469 6000.82513 14.328 13.336 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
85.568292 -67.464889 19.2261771 0.000207 0.589 6010.41251 14.125 13.167 14.903 14.587 14.42 0.032 0.032 0.04 AAA 2451892.7697
86.210708 -67.494611 3.2000341 3.3e-06 0.523 6002.61587 16.279 15.485 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
86.210708 -67.494611 3.6508602 4e-06 0.553 6003.37533 15.87 15.109 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
85.568292 -67.464889 2.9788188 2.8e-06 0.581 6000.71429 15.885 15.237 14.903 14.587 14.42 0.032 0.032 0.04 AAA 2451892.7697
86.210708 -67.494611 2.8937798 2.3e-06 0.566 6001.19493 16.36 15.575 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
86.210708 -67.494611 7.8756988 0.0001179 0.391 6000.92697 15.339 14.393 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
86.210708 -67.494611 4.0807326 5.5e-06 0.645 6004.07837 16.246 15.34 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
85.568292 -67.464889 4.8337385 6.5e-06 0.503 6000.06946 15.484 14.72 14.903 14.587 14.42 0.032 0.032 0.04 AAA 2451892.7697
86.210708 -67.494611 3.913046 3.8e-06 0.643 6002.72814 15.945 15.169 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
86.210708 -67.494611 2.0103163 1.5e-06 0.506 6000.36045 16.646 15.937 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
86.210708 -67.494611 1.8260391 5.4e-06 0.356 6001.25264 17.116 16.328 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
86.210708 -67.494611 5.4064788 1.67e-05 0.239 6000.33439 15.455 14.429 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
86.210708 -67.494611 2.6260084 2.4e-06 0.439 6002.22667 16.099 15.446 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
86.210708 -67.494611 1.5239969 8e-07 0.612 6000.94313 17.159 16.465 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
85.568292 -67.464889 3.7334318 2.9e-06 0.682 6003.57976 15.53 14.905 14.903 14.587 14.42 0.032 0.032 0.04 AAA 2451892.7697
85.568292 -67.464889 2.505593 2e-06 0.745 6001.01705 16.12 15.503 14.903 14.587 14.42 0.032 0.032 0.04 AAA 2451892.7697
86.210708 -67.494611 4.6308885 4.9e-06 0.64 6002.37 15.505 14.789 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
86.210708 -67.494611 3.2338235 4.3e-06 0.398 6002.1448 16.113 15.378 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
86.210708 -67.494611 8.5589963 4.25e-05 0.383 6005.59348 15.136 14.236 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
86.210708 -67.494611 3.0134019 5.28e-05 0.376 6002.30688 16.45 15.631 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
86.210708 -67.494611 4.7831392 8.2e-06 0.453 6003.78844 15.553 14.763 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
86.210708 -67.494611 1.9861338 3.4e-06 0.283 6001.7613 17.145 16.249 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
86.210708 -67.494611 2.3129513 2.7e-06 0.486 6000.63275 16.809 15.943 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
86.210708 -67.494611 4.4427078 1.95e-05 0.455 6000.05807 15.781 14.98 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
86.210708 -67.494611 5.2082254 6.5e-06 0.577 6004.5285 15.47 14.685 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
86.210708 -67.494611 2.5864686 2.5e-06 0.701 6001.26758 16.998 16.026 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
86.210708 -67.494611 2.7044493 4.9e-06 0.403 6002.33886 17.454 16.291 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
86.210708 -67.494611 12.0904028 6.58e-05 0.538 6011.05365 14.987 13.886 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
86.210708 -67.494611 4.4754818 9.2e-06 0.454 6002.42141 16.611 15.452 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
86.210708 -67.494611 3.6398745 3.1e-06 0.68 6003.60217 16.093 15.263 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
86.210708 -67.494611 4.421971 1.8e-05 0.457 6002.51429 16.332 15.308 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
86.210708 -67.494611 13.6417496 0.0001079 0.304 6010.15615 14.697 13.711 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
86.210708 -67.494611 4.7098584 5.1e-06 0.555 6003.89647 15.546 14.813 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
86.210708 -67.494611 2.329455 4.7e-06 0.469 6001.46173 17.344 16.368 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
86.210708 -67.494611 4.1653718 9.5e-06 0.284 6001.40656 16.031 15.171 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
86.210708 -67.494611 2.3321922 1.7e-06 0.647 6001.1799 16.157 15.53 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
86.210708 -67.494611 2.8458078 4.1e-06 0.443 6001.94317 16.415 15.59 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
86.210708 -67.494611 3.1292245 4.6e-06 0.44 6000.08906 16.425 15.55 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
86.210708 -67.494611 2.7079601 2.1e-06 0.718 6002.67882 15.963 15.351 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
86.210708 -67.494611 3.1890285 9.4e-06 0.308 6001.96878 16.685 15.746 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
86.210708 -67.494611 4.2226531 9.8e-06 0.444 6001.83107 16.404 15.354 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
86.210708 -67.494611 3.2930653 6.3e-06 0.419 6001.32951 16.317 15.491 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
86.210708 -67.494611 2.8754431 3.9e-06 0.375 6002.35205 16.497 15.658 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
86.210708 -67.494611 3.7867646 6.2e-06 0.527 6001.48642 16.204 15.35 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
86.210708 -67.494611 4.0187315 6.9e-06 0.507 6000.472 16.783 15.674 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
86.210708 -67.494611 4.4911996 5.5e-06 0.531 6001.57232 15.821 14.977 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
86.210708 -67.494611 3.9093888 1.77e-05 0.22 6002.20208 15.897 15.107 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
86.210708 -67.494611 1.7988009 2.3e-06 0.346 6000.0738 17.215 16.399 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
86.210708 -67.494611 4.3249189 1.27e-05 0.687 6000.436 15.84 15.081 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
86.210708 -67.494611 3.2967915 4.3e-06 0.543 6000.73129 16.035 15.294 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
86.210708 -67.494611 26.5546697 0.000268 0.559 6004.75063 13.662 12.678 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
86.210708 -67.494611 3.2209842 7.4e-06 0.359 6001.54259 16.793 15.815 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
86.210708 -67.494611 11.8358211 0.0003516 0.306 6004.60354 -99.99 13.727 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
86.210708 -67.494611 1.6026581 2.3e-06 0.353 6000.14494 17.595 16.709 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
86.210708 -67.494611 2.9180862 4.4e-06 0.567 6001.90449 16.891 15.849 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
86.210708 -67.494611 3.2800665 6.8e-06 0.45 6001.63856 17.18 16.013 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
86.210708 -67.494611 2.5089292 3.5e-06 0.344 6001.12219 16.599 15.812 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
86.210708 -67.494611 4.071399 7.3e-06 0.492 6003.01418 16.046 15.168 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
86.210708 -67.494611 3.4674399 7.8e-06 0.589 6002.83786 16.189 15.386 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
86.210708 -67.494611 2.6618659 1.8e-06 0.592 6000.08792 16.64 15.775 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
86.210708 -67.494611 6.3943574 2.9e-05 0.268 6000.93767 15.527 14.569 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
86.210708 -67.494611 3.6454578 5.8e-06 0.467 6001.66856 16.291 15.411 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
86.210708 -67.494611 3.0538624 8.3e-06 0.345 6002.39081 16.41 15.573 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
86.210708 -67.494611 4.7882726 2.54e-05 0.236 6002.794 16.408 15.266 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
85.113375 -67.421056 6.2125588 3.16e-05 0.173 6003.87577 15.355 14.516 14.811 14.502 14.451 0.021 0.029 0.039 AAA 2451892.7119
85.568292 -67.464889 1.7157817 1.3e-06 0.509 6001.26155 16.922 16.248 14.903 14.587 14.42 0.032 0.032 0.04 AAA 2451892.7697
85.568292 -67.464889 2.9019383 4.6e-06 0.382 6002.52701 16.105 15.417 14.903 14.587 14.42 0.032 0.032 0.04 AAA 2451892.7697
86.210708 -67.494611 1.0975457 9e-07 0.412 6000.59652 17.665 16.866 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
85.568292 -67.464889 3.39275 2.8e-06 0.646 6002.38697 15.791 15.132 14.903 14.587 14.42 0.032 0.032 0.04 AAA 2451892.7697
86.210708 -67.494611 2.3652827 3.2e-06 0.702 6000.51759 16.325 15.658 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
86.210708 -67.494611 5.0788298 7.7e-06 0.468 6002.07714 15.474 14.681 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
86.210708 -67.494611 4.1676261 3.86e-05 0.655 6001.57841 15.424 14.788 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
86.210708 -67.494611 2.8423769 4e-06 0.368 6000.34063 16.334 15.604 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
86.210708 -67.494611 3.3118059 2.6e-06 0.584 6001.98543 15.882 15.201 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
86.210708 -67.494611 3.255369 3.8e-06 0.464 6001.20205 16.054 15.328 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
86.210708 -67.494611 9.3349719 0.0001107 0.164 6001.99274 14.867 13.998 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
86.210708 -67.494611 6.355759 1.37e-05 0.351 6002.41144 15.122 14.32 10.172 9.829 9.778 0.031 0.021 0.041 AAA 2451892.8281
86.836667 -67.390806 5.6777934 1.06e-05 0.488 6002.45082 15.202 14.457 14.248 13.868 13.832 0.02 0.023 0.029 AAA 2451904.7234
86.836667 -67.390806 2.2348309 3.8e-06 0.306 6001.70687 16.279 15.668 14.248 13.868 13.832 0.02 0.023 0.029 AAA 2451904.7234
87.042417 -67.355611 4.7784194 2.6e-05 0.159 6003.80181 15.672 14.848 14.641 14.487 14.397 0.026 0.031 0.045 AAA 2451926.682
87.042417 -67.355611 4.9384628 8.5e-06 0.516 6003.71298 15.546 14.809 14.641 14.487 14.397 0.026 0.031 0.045 AAA 2451926.682
86.836667 -67.390806 2.6729988 5.4e-06 0.335 6000.41824 16.245 15.556 14.248 13.868 13.832 0.02 0.023 0.029 AAA 2451904.7234
87.042417 -67.355611 2.6554407 2.3e-06 0.532 6002.24945 16.131 15.455 14.641 14.487 14.397 0.026 0.031 0.045 AAA 2451926.682
86.267417 -64.367917 3.9308828 1.89e-05 0.151 6003.2984 15.869 15.087 14.867 14.461 14.44 0.023 0.031 0.041 AAA 2451882.8564
86.267417 -64.367917 5.4730661 2.1e-05 0.332 6001.77771 15.382 14.576 14.867 14.461 14.44 0.023 0.031 0.041 AAA 2451882.8564
86.267417 -64.367917 4.1885275 5.4e-06 0.599 6001.98578 15.391 14.739 14.867 14.461 14.44 0.023 0.031 0.041 AAA 2451882.8564
86.267417 -64.367917 4.0190687 7.1e-06 0.456 6001.62017 15.775 15.028 14.867 14.461 14.44 0.023 0.031 0.041 AAA 2451882.8564
86.267417 -64.367917 2.9135277 2.4e-06 0.536 6002.67811 15.993 15.314 14.867 14.461 14.44 0.023 0.031 0.041 AAA 2451882.8564
86.267417 -64.367917 7.4899259 5.05e-05 0.213 6002.21567 15.158 14.281 14.867 14.461 14.44 0.023 0.031 0.041 AAA 2451882.8564
86.267417 -64.367917 5.3315306 1.19e-05 0.502 6003.92454 15.575 14.731 14.867 14.461 14.44 0.023 0.031 0.041 AAA 2451882.8564
86.267417 -64.367917 7.4601957 0.0001887 0.047 6004.79564 15.328 14.411 14.867 14.461 14.44 0.023 0.031 0.041 AAA 2451882.8564
86.267417 -64.367917 2.6459232 6.6e-06 0.338 6001.85733 16.256 15.575 14.867 14.461 14.44 0.023 0.031 0.041 AAA 2451882.8564
86.267417 -64.367917 1.0928118 5e-07 0.558 6000.1688 17.116 16.557 14.867 14.461 14.44 0.023 0.031 0.041 AAA 2451882.8564
86.267417 -64.367917 5.5462213 1.2e-05 0.542 6005.18461 15.37 14.585 14.867 14.461 14.44 0.023 0.031 0.041 AAA 2451882.8564
86.267417 -64.367917 2.4066186 2.9e-06 0.364 6000.74381 16.283 15.615 14.867 14.461 14.44 0.023 0.031 0.041 AAA 2451882.8564
86.267417 -64.367917 4.9607906 1.35e-05 0.561 6000.44682 15.104 14.517 14.867 14.461 14.44 0.023 0.031 0.041 AAA 2451882.8564
86.267417 -64.367917 6.5096144 2.42e-05 0.408 6000.54512 14.862 14.139 14.867 14.461 14.44 0.023 0.031 0.041 AAA 2451882.8564
86.267417 -64.367917 2.8272553 7.8e-06 0.42 6000.6618 16.233 15.509 14.867 14.461 14.44 0.023 0.031 0.041 AAA 2451882.8564
86.267417 -64.367917 4.1543851 8.1e-06 0.546 6002.58099 15.505 14.812 14.867 14.461 14.44 0.023 0.031 0.041 AAA 2451882.8564
86.267417 -64.367917 3.1562118 5.25e-05 0.036 6002.84555 16.212 15.438 14.867 14.461 14.44 0.023 0.031 0.041 AAA 2451882.8564
86.267417 -64.367917 4.6788684 1.47e-05 0.546 6003.9281 15.532 14.82 14.867 14.461 14.44 0.023 0.031 0.041 AAA 2451882.8564
86.267417 -64.367917 3.113504 7.2e-06 0.659 6000.91058 15.799 15.187 14.867 14.461 14.44 0.023 0.031 0.041 AAA 2451882.8564
86.267417 -64.367917 3.3361913 3.2e-06 0.48 6003.15227 15.594 15.035 14.867 14.461 14.44 0.023 0.031 0.041 AAA 2451882.8564
86.267417 -64.367917 3.5746271 6.5e-06 0.499 6001.83014 15.686 15.003 14.867 14.461 14.44 0.023 0.031 0.041 AAA 2451882.8564
86.267417 -64.367917 7.3556649 2.71e-05 0.343 6003.72586 15.108 14.281 14.867 14.461 14.44 0.023 0.031 0.041 AAA 2451882.8564
86.267417 -64.367917 10.4057829 4.66e-05 0.511 6009.01786 14.492 13.665 14.867 14.461 14.44 0.023 0.031 0.041 AAA 2451882.8564
86.267417 -64.367917 6.1919374 1.23e-05 0.548 6004.44928 15.053 14.347 14.867 14.461 14.44 0.023 0.031 0.041 AAA 2451882.8564
86.267417 -64.367917 12.7409375 9.74e-05 0.371 6009.05906 14.54 13.623 14.867 14.461 14.44 0.023 0.031 0.041 AAA 2451882.8564
86.267417 -64.367917 4.5120146 6.3e-06 0.617 6002.45269 15.228 14.606 14.867 14.461 14.44 0.023 0.031 0.041 AAA 2451882.8564
86.267417 -64.367917 7.5958203 5.31e-05 0.237 6000.24413 14.783 14.024 14.867 14.461 14.44 0.023 0.031 0.041 AAA 2451882.8564
86.267417 -64.367917 5.8431263 1.98e-05 0.311 6003.5081 15.38 14.591 14.867 14.461 14.44 0.023 0.031 0.041 AAA 2451882.8564
86.267417 -64.367917 4.4029014 9.9e-06 0.428 6002.30096 15.48 14.746 14.867 14.461 14.44 0.023 0.031 0.041 AAA 2451882.8564
86.267417 -64.367917 2.2934586 2.6e-06 0.48 6000.438 16.239 15.605 14.867 14.461 14.44 0.023 0.031 0.041 AAA 2451882.8564
86.267417 -64.367917 2.2891712 2.4e-06 0.643 6001.35075 16.224 15.598 14.867 14.461 14.44 0.023 0.031 0.041 AAA 2451882.8564
86.267417 -64.367917 3.6796683 5.8e-06 0.539 6002.28125 15.751 15.073 14.867 14.461 14.44 0.023 0.031 0.041 AAA 2451882.8564
86.267417 -64.367917 3.205905 3.4e-06 0.572 6001.0918 17.153 15.998 14.867 14.461 14.44 0.023 0.031 0.041 AAA 2451882.8564
86.267417 -64.367917 3.9833355 3.7e-06 0.575 6000.96998 15.494 14.857 14.867 14.461 14.44 0.023 0.031 0.041 AAA 2451882.8564
86.267417 -64.367917 4.8191547 7.2e-06 0.602 6004.10626 15.284 14.591 14.867 14.461 14.44 0.023 0.031 0.041 AAA 2451882.8564
86.267417 -64.367917 3.9687039 6.9e-06 0.516 6002.3053 15.593 14.92 14.867 14.461 14.44 0.023 0.031 0.041 AAA 2451882.8564
86.267417 -64.367917 5.4254985 1.82e-05 0.304 6000.20389 15.43 14.654 14.867 14.461 14.44 0.023 0.031 0.041 AAA 2451882.8564
86.267417 -64.367917 17.5278785 0.0001198 0.529 6012.42551 14.65 13.524 14.867 14.461 14.44 0.023 0.031 0.041 AAA 2451882.8564
86.267417 -64.367917 4.364399 6.7e-06 0.512 6003.65885 15.58 14.856 14.867 14.461 14.44 0.023 0.031 0.041 AAA 2451882.8564
86.267417 -64.367917 3.6222679 1.3e-05 0.306 6001.14739 15.89 15.124 14.867 14.461 14.44 0.023 0.031 0.041 AAA 2451882.8564
86.267417 -64.367917 4.0540545 9.9e-06 0.575 6000.67172 15.544 14.854 14.867 14.461 14.44 0.023 0.031 0.041 AAA 2451882.8564
86.267417 -64.367917 2.6841674 2.7e-06 0.653 6000.98149 16.152 15.477 14.867 14.461 14.44 0.023 0.031 0.041 AAA 2451882.8564
86.267417 -64.367917 3.4154973 4.3e-06 0.479 6002.88012 15.828 15.136 14.867 14.461 14.44 0.023 0.031 0.041 AAA 2451882.8564
86.267417 -64.367917 4.9921055 1.12e-05 0.568 6001.55509 15.192 14.476 14.867 14.461 14.44 0.023 0.031 0.041 AAA 2451882.8564
86.267417 -64.367917 3.0232342 4.6e-06 0.373 6001.13287 16.142 15.402 14.867 14.461 14.44 0.023 0.031 0.041 AAA 2451882.8564
86.267417 -64.367917 2.2928679 2.8e-06 0.55 6001.95939 16.2 15.584 14.867 14.461 14.44 0.023 0.031 0.041 AAA 2451882.8564
86.267417 -64.367917 4.3734121 7.6e-06 0.529 6000.71413 15.475 14.763 14.867 14.461 14.44 0.023 0.031 0.041 AAA 2451882.8564
86.267417 -64.367917 10.949921 0.0001091 0.259 6005.28049 14.705 13.798 14.867 14.461 14.44 0.023 0.031 0.041 AAA 2451882.8564
86.267417 -64.367917 8.0885705 3.8e-05 0.398 6006.87165 14.773 13.991 14.867 14.461 14.44 0.023 0.031 0.041 AAA 2451882.8564
86.267417 -64.367917 3.0833574 3.4e-06 0.535 6000.2845 15.933 15.268 14.867 14.461 14.44 0.023 0.031 0.041 AAA 2451882.8564
86.267417 -64.367917 4.5209716 7.4e-06 0.515 6003.2287 15.496 14.757 14.867 14.461 14.44 0.023 0.031 0.041 AAA 2451882.8564
86.267417 -64.367917 3.5519989 6.8e-06 0.422 6001.00706 15.838 15.119 14.867 14.461 14.44 0.023 0.031 0.041 AAA 2451882.8564
86.267417 -64.367917 8.6350439 3.06e-05 0.375 6004.71957 14.691 13.894 14.867 14.461 14.44 0.023 0.031 0.041 AAA 2451882.8564
86.267417 -64.367917 2.5074475 3.3e-06 0.575 6001.38832 16.097 15.45 14.867 14.461 14.44 0.023 0.031 0.041 AAA 2451882.8564
86.267417 -64.367917 3.249409 3.8e-06 0.549 6001.21765 15.791 15.139 14.867 14.461 14.44 0.023 0.031 0.041 AAA 2451882.8564
86.267417 -64.367917 4.6389649 9.9e-06 0.378 6001.95277 15.521 14.754 14.867 14.461 14.44 0.023 0.031 0.041 AAA 2451882.8564
86.267417 -64.367917 2.5568367 2e-06 0.606 6002.3382 15.941 15.304 14.867 14.461 14.44 0.023 0.031 0.041 AAA 2451882.8564
86.267417 -64.367917 2.0147589 1.5e-06 0.603 6000.63568 16.339 15.727 14.867 14.461 14.44 0.023 0.031 0.041 AAA 2451882.8564
86.267417 -64.367917 3.6474222 3.7e-06 0.685 6000.76326 15.454 14.851 14.867 14.461 14.44 0.023 0.031 0.041 AAA 2451882.8564
86.267417 -64.367917 3.1720587 3.4e-06 0.531 6000.57969 15.971 15.26 14.867 14.461 14.44 0.023 0.031 0.041 AAA 2451882.8564
86.267417 -64.367917 2.6224287 3.1e-06 0.632 6002.61857 15.957 15.338 14.867 14.461 14.44 0.023 0.031 0.041 AAA 2451882.8564
86.267417 -64.367917 5.0832458 2.27e-05 0.266 6003.75743 15.471 14.688 14.867 14.461 14.44 0.023 0.031 0.041 AAA 2451882.8564
